Bandit,Reward,Algorithm
3,3.7875106434350916,Thompson-Sampling
3,3.707080143936467,Thompson-Sampling
3,3.5304217603683274,Thompson-Sampling
3,5.25241682430649,Thompson-Sampling
3,2.5627837871542294,Thompson-Sampling
3,4.52783441269282,Thompson-Sampling
3,2.7492522938359114,Thompson-Sampling
3,3.503263716019616,Thompson-Sampling
3,4.304179978887423,Thompson-Sampling
3,3.5060048941744406,Thompson-Sampling
3,4.9914972049369375,Thompson-Sampling
3,3.8620327008875885,Thompson-Sampling
3,3.7890296716086116,Thompson-Sampling
3,2.8601332981471432,Thompson-Sampling
3,4.682808853512128,Thompson-Sampling
3,3.40220489175437,Thompson-Sampling
3,4.867014216441105,Thompson-Sampling
3,3.577624871251045,Thompson-Sampling
3,4.996466766746613,Thompson-Sampling
3,5.582907479260237,Thompson-Sampling
3,3.3286119973819566,Thompson-Sampling
3,2.7908620946254477,Thompson-Sampling
3,4.675417635250557,Thompson-Sampling
3,4.762939605678573,Thompson-Sampling
3,6.48043802675603,Thompson-Sampling
3,2.606250835247492,Thompson-Sampling
3,3.602102992793895,Thompson-Sampling
3,4.177629391294715,Thompson-Sampling
3,4.423317118075667,Thompson-Sampling
3,4.5158562265157425,Thompson-Sampling
3,3.911304703499868,Thompson-Sampling
3,4.005952605467979,Thompson-Sampling
3,3.4360447456970427,Thompson-Sampling
3,4.093221894528337,Thompson-Sampling
3,4.361940893963347,Thompson-Sampling
3,4.534556970784718,Thompson-Sampling
3,3.6539052041449525,Thompson-Sampling
3,4.104016187235801,Thompson-Sampling
3,5.140577212290495,Thompson-Sampling
3,4.6630318149414105,Thompson-Sampling
3,4.197531577368643,Thompson-Sampling
3,5.517078644456169,Thompson-Sampling
3,5.307860081300202,Thompson-Sampling
3,5.266219883916785,Thompson-Sampling
3,5.415205371986321,Thompson-Sampling
3,3.7581801322673987,Thompson-Sampling
3,4.556828168089117,Thompson-Sampling
3,3.3960119553334573,Thompson-Sampling
3,5.8607184464715125,Thompson-Sampling
3,4.4335080096904,Thompson-Sampling
3,3.5803721008409135,Thompson-Sampling
3,5.299884536628904,Thompson-Sampling
3,5.482991633417381,Thompson-Sampling
3,3.7527476928771457,Thompson-Sampling
3,3.264466090973986,Thompson-Sampling
3,3.814278153091483,Thompson-Sampling
3,4.012953813300773,Thompson-Sampling
3,2.2738691971505216,Thompson-Sampling
3,4.668672047960678,Thompson-Sampling
3,2.8669654792457306,Thompson-Sampling
3,4.038141149144404,Thompson-Sampling
3,3.9860601250495185,Thompson-Sampling
3,3.9173585518354197,Thompson-Sampling
3,2.1019139528085065,Thompson-Sampling
3,2.508753276072652,Thompson-Sampling
3,3.5517910903251915,Thompson-Sampling
3,5.345859935301243,Thompson-Sampling
3,4.457787868964846,Thompson-Sampling
3,4.355854613314878,Thompson-Sampling
3,2.791497970019234,Thompson-Sampling
3,2.490233908170119,Thompson-Sampling
3,4.007577947387249,Thompson-Sampling
3,5.104037266158006,Thompson-Sampling
3,4.605865664740633,Thompson-Sampling
3,4.843593957312668,Thompson-Sampling
3,5.657447640962959,Thompson-Sampling
3,5.303131818100667,Thompson-Sampling
3,5.333918327721239,Thompson-Sampling
3,4.8886931695261975,Thompson-Sampling
3,4.011369128022548,Thompson-Sampling
3,4.916046220804318,Thompson-Sampling
3,3.7325002301961203,Thompson-Sampling
3,3.0844649848267216,Thompson-Sampling
3,3.776235445989599,Thompson-Sampling
3,3.9924885514982504,Thompson-Sampling
3,5.201676155435154,Thompson-Sampling
3,3.633667176473787,Thompson-Sampling
3,4.210793279892643,Thompson-Sampling
3,4.162725502836796,Thompson-Sampling
3,2.9078744302091906,Thompson-Sampling
3,3.902900854647181,Thompson-Sampling
3,2.2490113963231115,Thompson-Sampling
3,2.832913465155523,Thompson-Sampling
3,5.125419023736397,Thompson-Sampling
3,0.607377938916021,Thompson-Sampling
3,3.459927486255512,Thompson-Sampling
3,3.3257198083334996,Thompson-Sampling
3,4.367243817700707,Thompson-Sampling
3,4.458525156277762,Thompson-Sampling
3,4.31214520320734,Thompson-Sampling
3,4.397824174516012,Thompson-Sampling
3,5.625697776687617,Thompson-Sampling
3,3.87186651187451,Thompson-Sampling
3,4.7792366098386605,Thompson-Sampling
3,5.981243872362265,Thompson-Sampling
3,4.213641526036033,Thompson-Sampling
3,3.470075741619629,Thompson-Sampling
3,2.9787251293324886,Thompson-Sampling
3,3.121735576904278,Thompson-Sampling
3,4.220083134701859,Thompson-Sampling
3,4.472000756167951,Thompson-Sampling
3,4.233320997652937,Thompson-Sampling
3,4.095039256665076,Thompson-Sampling
3,4.848540538981591,Thompson-Sampling
3,3.582697513686934,Thompson-Sampling
3,1.9346865261903123,Thompson-Sampling
3,3.663377285338053,Thompson-Sampling
3,4.758848155398206,Thompson-Sampling
3,4.669892601626759,Thompson-Sampling
3,3.7868523355727746,Thompson-Sampling
3,4.504782795215838,Thompson-Sampling
3,5.044838056071045,Thompson-Sampling
3,3.8090611027459835,Thompson-Sampling
3,2.3944706011957266,Thompson-Sampling
3,4.379822829085333,Thompson-Sampling
3,3.6130903858695795,Thompson-Sampling
3,4.059027467268374,Thompson-Sampling
3,3.1852694408390434,Thompson-Sampling
3,3.0009979095611827,Thompson-Sampling
3,4.356488516145282,Thompson-Sampling
3,5.262792266231188,Thompson-Sampling
3,4.281043468437856,Thompson-Sampling
3,4.559715238275537,Thompson-Sampling
3,4.82314090319615,Thompson-Sampling
3,4.294512805952924,Thompson-Sampling
3,4.628821388852442,Thompson-Sampling
3,4.226797049570708,Thompson-Sampling
3,4.298232249891869,Thompson-Sampling
3,2.520841100167007,Thompson-Sampling
3,3.592287934902315,Thompson-Sampling
3,5.404808929458735,Thompson-Sampling
3,3.4090949909171244,Thompson-Sampling
3,4.847145560912353,Thompson-Sampling
3,3.3716870777063606,Thompson-Sampling
3,4.002267481185961,Thompson-Sampling
3,1.7840606458505777,Thompson-Sampling
3,3.5011209928681497,Thompson-Sampling
3,4.047046696823301,Thompson-Sampling
3,4.853526452076354,Thompson-Sampling
3,2.642330966388562,Thompson-Sampling
3,5.207759679788565,Thompson-Sampling
3,2.2133278135959182,Thompson-Sampling
3,3.1185963922343483,Thompson-Sampling
3,4.71551501184442,Thompson-Sampling
3,3.504509053229096,Thompson-Sampling
3,4.447767310698494,Thompson-Sampling
3,3.569755291034344,Thompson-Sampling
3,2.4067857236211463,Thompson-Sampling
3,4.325881185278834,Thompson-Sampling
3,3.499067706002579,Thompson-Sampling
3,4.832372749442302,Thompson-Sampling
3,4.550610854684452,Thompson-Sampling
3,4.791170050753053,Thompson-Sampling
3,4.77185426034177,Thompson-Sampling
3,4.453298035528013,Thompson-Sampling
3,4.5829965392104555,Thompson-Sampling
3,5.103209154702274,Thompson-Sampling
3,2.505698627390448,Thompson-Sampling
3,4.558218576825721,Thompson-Sampling
3,3.462829408484221,Thompson-Sampling
3,6.019708740712166,Thompson-Sampling
3,3.9488203834890707,Thompson-Sampling
3,4.157094915273612,Thompson-Sampling
3,4.214551812700905,Thompson-Sampling
3,3.2981719743489153,Thompson-Sampling
3,2.875547190767717,Thompson-Sampling
3,4.217297080405209,Thompson-Sampling
3,4.528151041466479,Thompson-Sampling
3,3.8313036722066363,Thompson-Sampling
3,4.655745255971086,Thompson-Sampling
3,4.2948037430230634,Thompson-Sampling
2,2.4683345129844207,Thompson-Sampling
3,4.106883326005771,Thompson-Sampling
3,2.643841189478919,Thompson-Sampling
3,4.2554139073151696,Thompson-Sampling
3,4.380816939212223,Thompson-Sampling
3,4.606075668595024,Thompson-Sampling
3,4.957694379389491,Thompson-Sampling
3,3.207604361733329,Thompson-Sampling
3,5.720385225883905,Thompson-Sampling
3,3.9686545391003385,Thompson-Sampling
3,4.04596072313141,Thompson-Sampling
3,4.124500440404844,Thompson-Sampling
3,4.246276800273015,Thompson-Sampling
3,2.0175602982545526,Thompson-Sampling
3,3.199806029314046,Thompson-Sampling
3,3.4805127209771136,Thompson-Sampling
3,2.9357895021209215,Thompson-Sampling
3,2.437967863572018,Thompson-Sampling
3,4.999889162794029,Thompson-Sampling
3,2.6038790602949864,Thompson-Sampling
3,4.832071945025213,Thompson-Sampling
3,4.505297731560628,Thompson-Sampling
3,3.952138390809367,Thompson-Sampling
3,3.388585614763102,Thompson-Sampling
3,4.92525321500513,Thompson-Sampling
3,3.5965753855025215,Thompson-Sampling
3,4.375426761630121,Thompson-Sampling
3,3.9712202658683324,Thompson-Sampling
3,5.763033768721694,Thompson-Sampling
3,4.619585483934881,Thompson-Sampling
3,5.251674885719434,Thompson-Sampling
3,3.0949489000518464,Thompson-Sampling
3,3.655987258111929,Thompson-Sampling
3,2.708259847667816,Thompson-Sampling
3,4.52926224946129,Thompson-Sampling
3,4.723475503972221,Thompson-Sampling
3,3.7692849775789283,Thompson-Sampling
3,5.001354834630181,Thompson-Sampling
3,3.589917836843223,Thompson-Sampling
3,3.605430139329302,Thompson-Sampling
3,3.9109270261583635,Thompson-Sampling
3,6.130772191405483,Thompson-Sampling
3,5.086249778539947,Thompson-Sampling
3,6.299830894095646,Thompson-Sampling
3,3.3634092186244513,Thompson-Sampling
3,5.7398135698528865,Thompson-Sampling
3,5.4674274974433965,Thompson-Sampling
3,4.687912385840615,Thompson-Sampling
3,1.6727734771855811,Thompson-Sampling
3,3.148290961342207,Thompson-Sampling
3,3.158115078031953,Thompson-Sampling
3,5.860456555366332,Thompson-Sampling
3,4.376362562513222,Thompson-Sampling
3,4.243115097568083,Thompson-Sampling
3,3.5116667039073595,Thompson-Sampling
3,1.4236643136324614,Thompson-Sampling
3,4.358012128234331,Thompson-Sampling
3,3.781618128139492,Thompson-Sampling
3,4.6916814897031145,Thompson-Sampling
3,2.0041530093423408,Thompson-Sampling
3,2.5528386321846748,Thompson-Sampling
3,3.1691365560031244,Thompson-Sampling
3,3.982697691678941,Thompson-Sampling
3,2.3765206403175387,Thompson-Sampling
3,3.108981545701157,Thompson-Sampling
3,1.587845248851933,Thompson-Sampling
3,2.9820618542527764,Thompson-Sampling
3,4.297584988591136,Thompson-Sampling
3,3.36065159283141,Thompson-Sampling
3,4.251603512738071,Thompson-Sampling
3,3.467658361469779,Thompson-Sampling
3,2.8660675314205104,Thompson-Sampling
3,2.9788808140771232,Thompson-Sampling
3,1.9695979311164251,Thompson-Sampling
3,3.6852283908170818,Thompson-Sampling
3,2.802769862151729,Thompson-Sampling
3,3.62525234743735,Thompson-Sampling
3,2.591093701282618,Thompson-Sampling
3,2.3506019789653014,Thompson-Sampling
3,2.732004539458266,Thompson-Sampling
3,5.368041727411976,Thompson-Sampling
3,4.182200886870159,Thompson-Sampling
3,4.685731021609097,Thompson-Sampling
3,4.23980780879186,Thompson-Sampling
3,4.910251584267449,Thompson-Sampling
3,3.993871198250318,Thompson-Sampling
3,2.9677176493238537,Thompson-Sampling
3,5.112124169759117,Thompson-Sampling
3,2.934233929428616,Thompson-Sampling
3,3.9780131899732405,Thompson-Sampling
3,3.999193408220307,Thompson-Sampling
3,4.300939986709142,Thompson-Sampling
3,5.402694251497323,Thompson-Sampling
3,4.313429833392153,Thompson-Sampling
3,3.4230332458673085,Thompson-Sampling
3,3.8790998519130238,Thompson-Sampling
3,5.5390235934368,Thompson-Sampling
3,4.311492274091529,Thompson-Sampling
3,4.7882031117926935,Thompson-Sampling
3,4.081942929052471,Thompson-Sampling
3,3.617210140723064,Thompson-Sampling
3,3.140279900472194,Thompson-Sampling
3,4.3947343645074755,Thompson-Sampling
3,4.106503524336163,Thompson-Sampling
3,2.3155938338686357,Thompson-Sampling
3,2.4846484338628168,Thompson-Sampling
3,3.4841691618092376,Thompson-Sampling
3,3.9824278146603644,Thompson-Sampling
3,3.9727361870058586,Thompson-Sampling
3,4.143371126438104,Thompson-Sampling
3,3.440123061285244,Thompson-Sampling
3,4.581766705374448,Thompson-Sampling
3,1.711699746794105,Thompson-Sampling
3,2.391659319054482,Thompson-Sampling
3,3.8467779664744337,Thompson-Sampling
3,3.207524485182483,Thompson-Sampling
3,4.810338954227533,Thompson-Sampling
3,4.043164923307446,Thompson-Sampling
3,5.97231970172386,Thompson-Sampling
3,6.972597887879149,Thompson-Sampling
3,5.19063688288152,Thompson-Sampling
3,3.5098359579242486,Thompson-Sampling
3,3.013864129154347,Thompson-Sampling
3,3.700784837973473,Thompson-Sampling
3,7.074705607291024,Thompson-Sampling
3,4.822893202108093,Thompson-Sampling
3,2.212467524586726,Thompson-Sampling
3,3.2476358225951243,Thompson-Sampling
3,3.6203787699080094,Thompson-Sampling
3,3.3684313220346045,Thompson-Sampling
3,4.388931223373367,Thompson-Sampling
3,4.94481007638665,Thompson-Sampling
3,5.1568129527645015,Thompson-Sampling
3,4.1943373896609994,Thompson-Sampling
3,3.452510162204956,Thompson-Sampling
3,2.1106901074830735,Thompson-Sampling
3,5.422438426242498,Thompson-Sampling
3,2.8551205369286947,Thompson-Sampling
3,3.5282660415113467,Thompson-Sampling
3,3.4751446233044216,Thompson-Sampling
3,5.4235536071323125,Thompson-Sampling
3,3.264238582261436,Thompson-Sampling
3,4.43366864562031,Thompson-Sampling
3,4.33336063846765,Thompson-Sampling
3,4.079973604746142,Thompson-Sampling
3,4.139076473208369,Thompson-Sampling
3,4.92048084470314,Thompson-Sampling
3,3.430181977264457,Thompson-Sampling
3,5.84197835186756,Thompson-Sampling
3,2.226310804862228,Thompson-Sampling
3,3.2109665005399672,Thompson-Sampling
3,4.737057642289848,Thompson-Sampling
3,4.038411648862992,Thompson-Sampling
3,4.476050870260226,Thompson-Sampling
3,3.4655720017522444,Thompson-Sampling
3,4.413470316637876,Thompson-Sampling
3,3.4591953921535756,Thompson-Sampling
3,3.0939121590833936,Thompson-Sampling
3,2.436232636603598,Thompson-Sampling
3,3.3133732991686715,Thompson-Sampling
3,3.9942475243516924,Thompson-Sampling
3,4.024541222923,Thompson-Sampling
3,3.0028529964447723,Thompson-Sampling
3,4.061946612136361,Thompson-Sampling
3,3.8270294404093574,Thompson-Sampling
3,5.1572331713121775,Thompson-Sampling
3,3.6132560013061132,Thompson-Sampling
3,4.012407755067659,Thompson-Sampling
3,4.578121223058643,Thompson-Sampling
3,3.066625543695751,Thompson-Sampling
3,3.560321402214561,Thompson-Sampling
3,4.118432142507845,Thompson-Sampling
3,4.893050411608407,Thompson-Sampling
3,5.556941556675895,Thompson-Sampling
3,4.4513591418736835,Thompson-Sampling
3,4.302610515981648,Thompson-Sampling
3,3.891549259605642,Thompson-Sampling
3,3.5816041511137975,Thompson-Sampling
3,1.8530968485339931,Thompson-Sampling
3,2.565945484706571,Thompson-Sampling
3,3.6367474364914814,Thompson-Sampling
3,3.268441176014986,Thompson-Sampling
3,3.969372301329803,Thompson-Sampling
3,4.376741611924825,Thompson-Sampling
3,3.4864925750093887,Thompson-Sampling
3,3.6453734872055046,Thompson-Sampling
3,3.236507910133316,Thompson-Sampling
3,5.2344114115856595,Thompson-Sampling
3,4.291812052612995,Thompson-Sampling
3,4.628559562462776,Thompson-Sampling
3,3.639645282134346,Thompson-Sampling
3,4.326627211756924,Thompson-Sampling
3,4.78515648372289,Thompson-Sampling
3,4.7299304195105005,Thompson-Sampling
3,4.639454374501847,Thompson-Sampling
3,4.769830374788993,Thompson-Sampling
3,5.732912978197362,Thompson-Sampling
3,4.781575844942965,Thompson-Sampling
3,3.1812858253997436,Thompson-Sampling
3,3.459234984023674,Thompson-Sampling
3,2.7626465680975363,Thompson-Sampling
3,2.8531826243794614,Thompson-Sampling
3,4.529691701844242,Thompson-Sampling
3,5.127929276995919,Thompson-Sampling
3,4.685502548409432,Thompson-Sampling
3,3.937569820895249,Thompson-Sampling
3,4.141413403429636,Thompson-Sampling
3,4.0266905372291175,Thompson-Sampling
3,3.441798463231775,Thompson-Sampling
3,5.09159720850468,Thompson-Sampling
3,3.9049724415415867,Thompson-Sampling
3,4.255369158140561,Thompson-Sampling
3,4.591798612608742,Thompson-Sampling
3,3.928229623593815,Thompson-Sampling
3,2.4041229202723153,Thompson-Sampling
3,5.003517180754916,Thompson-Sampling
3,3.617741734481805,Thompson-Sampling
3,4.644029918976835,Thompson-Sampling
3,2.85725727015038,Thompson-Sampling
3,2.912974844370787,Thompson-Sampling
3,3.1871291130195964,Thompson-Sampling
3,3.9626455915474934,Thompson-Sampling
3,3.2211825850763662,Thompson-Sampling
3,3.079940772958949,Thompson-Sampling
3,3.7968741061827576,Thompson-Sampling
3,4.564070902030596,Thompson-Sampling
3,4.349313791180953,Thompson-Sampling
3,4.3171900246386965,Thompson-Sampling
3,4.292440536467885,Thompson-Sampling
3,3.941607282128998,Thompson-Sampling
3,3.75045046982606,Thompson-Sampling
3,3.806948950973427,Thompson-Sampling
2,2.7449201198799695,Thompson-Sampling
3,3.513748730941679,Thompson-Sampling
3,1.9972261559818447,Thompson-Sampling
3,5.118268946166103,Thompson-Sampling
3,3.7652407504918246,Thompson-Sampling
3,2.898331310309571,Thompson-Sampling
3,3.8447841593656933,Thompson-Sampling
3,3.0656962815426483,Thompson-Sampling
3,2.738102047411859,Thompson-Sampling
3,3.9758886642485813,Thompson-Sampling
3,3.9126977606468634,Thompson-Sampling
3,3.8349089877471174,Thompson-Sampling
3,3.4450250624037353,Thompson-Sampling
3,3.7187562180109723,Thompson-Sampling
3,4.336164824889774,Thompson-Sampling
3,3.296723908355534,Thompson-Sampling
3,2.511207237897392,Thompson-Sampling
3,4.758718665793366,Thompson-Sampling
3,3.8194671208311544,Thompson-Sampling
3,4.501270440347789,Thompson-Sampling
3,4.466082339322149,Thompson-Sampling
3,4.869084883137506,Thompson-Sampling
3,3.954870679598055,Thompson-Sampling
3,4.134227879036991,Thompson-Sampling
3,4.510204349818761,Thompson-Sampling
3,3.67151121130064,Thompson-Sampling
3,3.5341781023042396,Thompson-Sampling
3,4.417744770444382,Thompson-Sampling
3,2.9496353822902073,Thompson-Sampling
3,3.5132690925602743,Thompson-Sampling
3,4.0465210483957055,Thompson-Sampling
3,4.066779232682491,Thompson-Sampling
3,3.9011717445112,Thompson-Sampling
3,4.174401725932084,Thompson-Sampling
3,4.266139176592626,Thompson-Sampling
3,2.081482794703496,Thompson-Sampling
3,3.462215811637017,Thompson-Sampling
3,3.249255415559038,Thompson-Sampling
3,2.8140400905533003,Thompson-Sampling
3,5.374715899118122,Thompson-Sampling
3,3.6729681422254647,Thompson-Sampling
3,3.1698150974958716,Thompson-Sampling
3,4.693265245143591,Thompson-Sampling
3,4.4144528919022035,Thompson-Sampling
3,4.116845309219571,Thompson-Sampling
3,5.3033718728686186,Thompson-Sampling
3,4.55087256046724,Thompson-Sampling
3,3.8247437361058916,Thompson-Sampling
3,3.3420244882533643,Thompson-Sampling
3,5.627893465600316,Thompson-Sampling
3,3.5436637027444955,Thompson-Sampling
3,4.045200302462548,Thompson-Sampling
3,4.650102187450031,Thompson-Sampling
3,2.810286898781134,Thompson-Sampling
3,1.313449394373055,Thompson-Sampling
3,3.6757658777125295,Thompson-Sampling
3,3.6499521566100435,Thompson-Sampling
3,2.600440010765189,Thompson-Sampling
3,4.822712851215548,Thompson-Sampling
3,4.3248454356801815,Thompson-Sampling
3,2.945101624676239,Thompson-Sampling
3,4.038662612292584,Thompson-Sampling
3,6.192906867167373,Thompson-Sampling
3,2.92324611940209,Thompson-Sampling
3,5.18227192532972,Thompson-Sampling
3,3.999521078592109,Thompson-Sampling
3,4.90222972845686,Thompson-Sampling
3,4.163380133649993,Thompson-Sampling
3,3.473165154451789,Thompson-Sampling
3,1.5081130927614854,Thompson-Sampling
3,3.8249401562955745,Thompson-Sampling
3,5.521556200301879,Thompson-Sampling
3,4.184987675868053,Thompson-Sampling
3,4.9364151787839585,Thompson-Sampling
3,4.8385640794373055,Thompson-Sampling
3,3.2688434110234157,Thompson-Sampling
3,4.482628263758443,Thompson-Sampling
3,5.3041726980238595,Thompson-Sampling
3,5.315697474780683,Thompson-Sampling
3,5.225458555056007,Thompson-Sampling
3,5.138163033195076,Thompson-Sampling
3,3.1370312880297817,Thompson-Sampling
3,3.4644162946986583,Thompson-Sampling
3,6.311208915792655,Thompson-Sampling
3,3.6728552414631683,Thompson-Sampling
3,4.586209819590313,Thompson-Sampling
3,3.4904794538554125,Thompson-Sampling
3,3.4516500188942434,Thompson-Sampling
3,4.233791944948369,Thompson-Sampling
3,3.7947601383180456,Thompson-Sampling
3,3.502991189424358,Thompson-Sampling
3,5.88561915817359,Thompson-Sampling
3,5.428449894443256,Thompson-Sampling
3,4.171865759700494,Thompson-Sampling
3,3.2407646538598542,Thompson-Sampling
3,3.3832327616231463,Thompson-Sampling
3,4.965938663760861,Thompson-Sampling
3,4.638432515412415,Thompson-Sampling
3,5.189204065555182,Thompson-Sampling
3,4.4893731117168265,Thompson-Sampling
3,2.2146587372174626,Thompson-Sampling
3,4.089517535144218,Thompson-Sampling
3,3.6572617763391304,Thompson-Sampling
3,3.177590467453892,Thompson-Sampling
3,6.216541193776154,Thompson-Sampling
3,3.6892693784068196,Thompson-Sampling
3,4.474337359040997,Thompson-Sampling
3,3.554716038028011,Thompson-Sampling
3,2.9537017181002674,Thompson-Sampling
3,3.952430259081847,Thompson-Sampling
3,2.805869111516132,Thompson-Sampling
3,3.569974941393296,Thompson-Sampling
3,4.595128841333457,Thompson-Sampling
3,3.3302710540481426,Thompson-Sampling
3,5.309530865534104,Thompson-Sampling
3,4.53849261384633,Thompson-Sampling
3,3.041955475083926,Thompson-Sampling
3,4.28904046472807,Thompson-Sampling
3,4.072234115794597,Thompson-Sampling
3,4.301120152309902,Thompson-Sampling
3,5.373783098828643,Thompson-Sampling
3,3.800161064713814,Thompson-Sampling
3,3.978519917264924,Thompson-Sampling
3,3.59462462381449,Thompson-Sampling
3,4.106951369443443,Thompson-Sampling
3,2.992821793047375,Thompson-Sampling
3,3.1855645193844286,Thompson-Sampling
3,3.3507781307650824,Thompson-Sampling
3,4.748020676332154,Thompson-Sampling
3,3.3269136545780302,Thompson-Sampling
3,4.358832682378244,Thompson-Sampling
3,3.3482515639781814,Thompson-Sampling
3,3.598261576861561,Thompson-Sampling
3,4.3447579854810146,Thompson-Sampling
3,3.9924077838568284,Thompson-Sampling
3,4.798732717081179,Thompson-Sampling
3,4.577906119237175,Thompson-Sampling
3,4.813185458955121,Thompson-Sampling
3,3.311975626321547,Thompson-Sampling
3,5.647629875860568,Thompson-Sampling
3,2.791483283934895,Thompson-Sampling
3,3.647093004223174,Thompson-Sampling
3,4.987173510032573,Thompson-Sampling
3,3.383289881619609,Thompson-Sampling
3,3.4052081546540798,Thompson-Sampling
3,4.328921157520274,Thompson-Sampling
3,3.1877766465513653,Thompson-Sampling
3,3.659324040176533,Thompson-Sampling
3,3.094104794012451,Thompson-Sampling
3,4.01019932053984,Thompson-Sampling
3,3.9263718050889986,Thompson-Sampling
3,3.5002952470468713,Thompson-Sampling
3,4.39879776819161,Thompson-Sampling
3,3.94636470573607,Thompson-Sampling
3,4.362378710993828,Thompson-Sampling
3,3.570630329999175,Thompson-Sampling
3,4.933274544183344,Thompson-Sampling
3,4.6687935102857185,Thompson-Sampling
3,3.3788678861759847,Thompson-Sampling
3,3.879939583598913,Thompson-Sampling
3,2.95312069405286,Thompson-Sampling
3,4.591815977603216,Thompson-Sampling
3,4.261097479763771,Thompson-Sampling
3,5.138920741114341,Thompson-Sampling
3,2.4261517849303766,Thompson-Sampling
3,3.3491567316821573,Thompson-Sampling
3,3.124847915281183,Thompson-Sampling
3,5.685120423334544,Thompson-Sampling
3,3.311181816853054,Thompson-Sampling
3,2.4805156956937493,Thompson-Sampling
3,5.428995622222686,Thompson-Sampling
3,5.522346887974689,Thompson-Sampling
3,4.934901481448882,Thompson-Sampling
3,4.00736029272797,Thompson-Sampling
3,6.155320269184929,Thompson-Sampling
3,4.647339740767268,Thompson-Sampling
3,3.698611003173964,Thompson-Sampling
3,3.467298618812193,Thompson-Sampling
3,3.0463400982192104,Thompson-Sampling
3,4.537902284184813,Thompson-Sampling
3,4.297604594681966,Thompson-Sampling
3,2.8829345879577746,Thompson-Sampling
3,5.58017077140521,Thompson-Sampling
3,3.016981616888527,Thompson-Sampling
3,2.2320815395676,Thompson-Sampling
3,5.87037781897093,Thompson-Sampling
3,4.5627879311636494,Thompson-Sampling
3,3.963056866771844,Thompson-Sampling
3,4.873759127106412,Thompson-Sampling
3,4.363438823220424,Thompson-Sampling
3,3.0473169603287107,Thompson-Sampling
3,3.5477748730554475,Thompson-Sampling
3,4.210833330741809,Thompson-Sampling
3,4.780829634586598,Thompson-Sampling
3,5.179308894540075,Thompson-Sampling
3,2.6959941751301004,Thompson-Sampling
3,4.436033915046484,Thompson-Sampling
3,5.604917267518152,Thompson-Sampling
3,2.6673273408233427,Thompson-Sampling
3,2.889992306812551,Thompson-Sampling
3,4.598540531807549,Thompson-Sampling
3,4.301525883127754,Thompson-Sampling
3,3.5479007935266536,Thompson-Sampling
3,6.172060142708979,Thompson-Sampling
3,3.623043892237295,Thompson-Sampling
3,1.9338637663222564,Thompson-Sampling
3,3.2599872031097203,Thompson-Sampling
3,4.5418817545902055,Thompson-Sampling
3,3.1776103540696274,Thompson-Sampling
3,2.03987772094672,Thompson-Sampling
3,5.886603540742676,Thompson-Sampling
3,3.9543648734931787,Thompson-Sampling
3,3.8435121075881695,Thompson-Sampling
3,3.9007202484236814,Thompson-Sampling
3,4.430765456648747,Thompson-Sampling
3,4.6945281577562294,Thompson-Sampling
3,2.6249785468099565,Thompson-Sampling
3,4.886154581185174,Thompson-Sampling
3,3.037365274649254,Thompson-Sampling
3,3.097784186827114,Thompson-Sampling
3,3.947439882251629,Thompson-Sampling
3,3.117406565759021,Thompson-Sampling
3,6.340499413207281,Thompson-Sampling
3,3.0017396187787053,Thompson-Sampling
3,2.7952445113899653,Thompson-Sampling
3,3.3938127293344005,Thompson-Sampling
3,3.5499824051210718,Thompson-Sampling
3,5.0891232390157946,Thompson-Sampling
3,4.341931649237112,Thompson-Sampling
3,5.2539226608788265,Thompson-Sampling
3,2.956802173527664,Thompson-Sampling
3,3.9007307907931086,Thompson-Sampling
3,4.654987073761725,Thompson-Sampling
3,3.9845247572981597,Thompson-Sampling
3,3.149058075323646,Thompson-Sampling
3,2.6114739820572224,Thompson-Sampling
3,4.941555662548465,Thompson-Sampling
3,4.853386584471561,Thompson-Sampling
3,3.4273183973484285,Thompson-Sampling
3,5.295395490466434,Thompson-Sampling
3,4.451327865338949,Thompson-Sampling
3,4.567066051380122,Thompson-Sampling
3,2.772453265476035,Thompson-Sampling
3,6.353330435804379,Thompson-Sampling
3,4.270930827189329,Thompson-Sampling
3,3.4856529704120383,Thompson-Sampling
3,5.2677038774032745,Thompson-Sampling
3,3.6562952130028443,Thompson-Sampling
3,2.857412325876985,Thompson-Sampling
3,3.7399115030342633,Thompson-Sampling
3,4.69269158323199,Thompson-Sampling
3,4.0591503388422145,Thompson-Sampling
3,5.936725891726567,Thompson-Sampling
3,4.372487844279631,Thompson-Sampling
3,4.32432183826339,Thompson-Sampling
3,5.832157760138607,Thompson-Sampling
3,6.763532216024062,Thompson-Sampling
3,3.9560666108578966,Thompson-Sampling
3,3.7850853793861563,Thompson-Sampling
3,5.268725479199137,Thompson-Sampling
3,4.550308170713266,Thompson-Sampling
3,3.6722802893261015,Thompson-Sampling
3,2.0806223749399724,Thompson-Sampling
3,4.77278627281846,Thompson-Sampling
3,4.1294946832502255,Thompson-Sampling
3,3.557632330675498,Thompson-Sampling
3,4.907625970791174,Thompson-Sampling
3,4.359576301190568,Thompson-Sampling
3,3.809667602546969,Thompson-Sampling
3,3.5791940789669487,Thompson-Sampling
3,2.969865507171317,Thompson-Sampling
3,4.604433143745259,Thompson-Sampling
3,4.280891500754258,Thompson-Sampling
3,3.8155459662938633,Thompson-Sampling
